episode_id,title,description
16384317-a852-46c5-884c-3b7f7aea04db,Зачем кришнаиты поклоняются камням? (ПАХТА podcast #26),"В этом выпуске мы говорим о поклонении Говардхан и Шилаграм шилам. Зачем преданные вообще поклоняются камням? Откуда пошла эта традиция? 


Почему одни гуру разрешают брать Шилы, а другие категорически против? Мы обсуждаем современные тенденции, сложности и мифы, связанные с этим поклонением, разбираем примеры из жизни вайшнавов, делимся своим"
33b4122b-3442-46b8-aed8-37a534cca273,Под крышей vol.7 - Нам полгода и мы не выгорели (почти),"Ииииииии барабанная дробь нам полгода! Исполнилось, правда, 4-ого октября...

Что Юра, Артур и Женя пережили за это время? Почему предоплата - это база? И как из ЛЮБОЙ песни сделать армянскую - узнаете в праздничном выпуске!"
23410fe7-b2a2-4dfe-8ad8-70bad4700aa6,"Кто не со Мною, тот против Меня | Кривонос Ю.А.","Подкаст Местной религиозной организации Церкви христиан веры евангельской ""Вифания"" г.Краснодара (далее - Церковь ""Вифания"") ИНН 2312071360 КПП 231201001 ОГРН 1022300001833 Свидетельство о государственной регистрации №2311010274 от 16.03.2012"
a6b28233-342e-4258-9f5b-25a582fdd3d4,Про видеоигру Elden Ring: Shadow of the Erdtree,"Рассказываем про дополнение к Elden Ring, про сложность, боссов и другие игры FromSoftware. А ещё о том, почему многие не смогли пройти Shadow of the Erdtree и как надо играть в это DLC.


Официальный сайт подкаста: https://dead-mustdie.ru

Где ещё можно послушать: https://dead-mustdie.mave.digital

Задать вопрос в следующий выпуск: https://donatty.com/deadmustdie"
f72a59dc-b0e2-4214-8301-142826a06789,"Как найти вдохновение? Скульптор, художник Катерина Коваль. Вопросы, которые не оставляют равнодушным ни одну творческую душу.","Как найти вдохновение? Что делать, когда вдохновения нет? Как вдохновляться на создание работ? 🕊 Как найти вдохновение? Что делать, когда вдохновения нет? Как вдохновляться на создание работ? 
Вопросы, которые не оставляют равнодушным ни одну творческую душу


Катерина Коваль – скульптор, художник; автор многих памятников и скульптурных композиций"
d12eaff4-ba0b-4d89-a3fa-6c3c1457297e,🎙 Стиль лидерства — это «маска» руководителя?,"Смотрите новый выпуск подкаста «Tолковый разговор» с психологом и специалистом в сфере HR Ириной Чижовой и ее гостьей — Галиной Гореловской, психологом и бизнес-тренером! 


Все о стилях лидерства и типах управления, актуальные темы и острые вопросы — выпуск получился насыщенным!"
eabee4eb-84c6-4c52-9086-cbea42a736b4,Клеим стикеры за деньги в гостях Даша Мусинянц,"Поговорили о страте карьеры и почему делиться знаниями не только полезно, но и приятно."
bb5ecb96-df91-41c1-bb01-9e80d9b33573,Жертвоприношения | собачье мясо | бездомные животные | собачьи бои на Бали,"Действительно ли Бали - райский остров? Здесь убивают животных для жертвоприношений и проводят жестокие ритуалы. По острову гуляют стаи бездомных собак, ответственность за которых никто не несет. Домашних собак похищают прямо у ворот домов и продают их на мясо. В ролике вы узнаете, как и почему на Бали до сих пор проводят кровавые ритуалы"
f9824486-142a-4a07-a94c-f7f92280c19f,О чём сегодня? Путешествие в Рим.,"Путешествия всегда вдохновляли нас. В одном из них, в Ереване, в новогоднюю ночь, наши новые приятели, послушав наши истории, сказали, что станут нашими слушателями, если мы запишем подкаст.

Так появился этот подкаст о путешествии в Рим. В нем мы делимся своими впечатдениями от города и местной кухни, упоминаем основные достопримечательности"
ac8c9307-2784-4613-b4f5-518957ceba53,"Кризис — слово, знакомое каждому.","Кризис — слово, знакомое каждому. Мы сталкиваемся с ними в учебе, работе, отношениях и даже внутри себя. Как не потерять ориентиры, когда всё рушится? Почему одни воспринимают трудности как конец, а другие — как начало перемен? В новом выпуске подкаста ""Ментальная связь"" разберемся, что на самом деле стоит за кризисами, и узнаем, как превращать"
9af31ac7-72a4-4a18-a5ea-abbaa58a9315,🇫🇷CYRIL. Conversation with a frenchman living in Paris who traveled to Russia in these strange times,"🇫🇷С французом, живущим в Париже, о его корнях и связи с русской культурой, Достоевском в качестве личного психотерапевта, сложный выбор между московскими и парижскими девушками (о да!), а также том, что его очень обескураживает в бытовом смысле в нас, русских.


🇫🇷Conversation with a frenchman living in Paris on his heritage and relation"
732a9570-d6b0-42a6-bd5e-93f08e4d6da9,Что изменится в жизни россиян с 1 марта 2025 года? | НЕДВИЖИМОСТЬ СПБ,"В этом выпуске обсуждаем ключевые изменения, которые вступают в силу с 1 марта 2025 года и могут повлиять на всех.


✅ Самозапрет на кредиты – как защитить себя от мошенников?

✅ Новые правила оплаты ЖКУ – кого ждет снижение коммуналки?

✅ Запрет на регистрацию недвижимости без личного участия – как теперь продавать и покупать жилье?

✅ Изменения"
59a38578-1a60-456c-a600-8a9bd82dd2f4,МОЙ КЛУБ | Дарья Грушевская,"То, что меня волнует"
da4e6dc0-3e5e-42f1-952a-af7950deadb8,"Zumtobel. Свет, который строит будущее.","Открытый разговор с Екатериной Дюбановой о том как сейчас работает и взаимодействует с рынком компания Zumtobel Group


https://z.lighting/en/

t.me/ksconsult

www.skarpov.com"
311cacfe-8993-47e8-b291-2cdacb024d56,"Сергей Пилатов, председатель правления саморегулируемой организации «Ассоциация маркетинговой индустрии «Рекламный Совет» - 19.12.23",Диалог между представителями власти и жителями Петербурга
eaf37969-2fce-4a40-a7f6-06f3517b1254,Налоговый контроль расчетов с подотчетными лицами. О налогах с Петром Захарченко,"Требования к оформлению авансовых отчетов, налоговые последствия несвоевременного возврата подотчетных сумм. Ответили на вопросы слушателей:
◉ Под отчет можно выдавать деньги физическим лицам, с которыми заключен договор ГПХ тоже можно?

◉ Заключен договор с юристом (физ.лицо НПД) на ведение судебного процесса в другом городе. В договоре указана"
d47926ac-6901-4f59-9e19-c60b68b479d7,"Художественная гимнастика: «Как тренировка?» с Ириной Разуваевой – сборы, тренды, будущее в тренерстве","Самый загадочный вопрос выпуска – что же носят гимнастки в круглом чехле? И как правильно выключать колени? И почему всем так нужен хороший ковёр? Выпуск об одном из самых популярных видов спорта в России и его больших и маленьких секретах. 


В гостях у Ани Разуваевой её младшая сестра и КМС по художественной гимнастике, участница всероссийских"
ed9a80b1-f17e-4cc1-945f-ada9e146adf2,Разбор истории про тепло и деньги | Проживаем вместе,"В отношениях часто путаются деньги и эмоции. Женщина говорит о тепле и внимании, а мужчина слышит — «мало зарабатываешь».


Настя и Саша разбирают, почему тема денег становится ловушкой для близости, как мужская самооценка связана с «финансовой состоятельностью» и что значит быть вместе, а не она со мной.

Это честный разговор о боли, уязвимости"
72adfbfe-c29c-4a09-9e48-fff77a8de779,Никита Бизобид | Основатель fatpack showroom,"Приятного прослушивания.
Телеграмм канал https://t.me/elsechytchyt
Вы можете поддержать проект материально: https://www.donationalerts.com/r/alexpostol
Связаться со мной denfo2896@mail.ru"
53b83a0d-1b56-4494-b723-ff8f812a2f7e,"0 выпуск: Падение Игровых студий, Трейлер Морбиуса, Стереотипы в Марвел","""ГиперКомпенсация"" - подкаст обо всём интересном в поп-культурном пространстве, где Сергей и Олег обсуждают всё: от игр до кинокомиксов, компенсируя своё отсутствие общения на гик-тематику.

В этом выпуске:

-Стереотипы в Марвел и «Шанг Чи»: С каких пор фильм полный стереотипов не считается за рассизм?

-Фильмы и сериалы «Марвел» 2021 года:"
e6bfa13d-91d2-4eba-bb4a-4d6f42c7d29f,"Алексей Марков: Личность выступающего–главное в выступлении, нужно понять кто ты и что хочешь сказать","Коммуникация в 2025, личное развитие, ключевые запросы в подготовке выступлений и почему важно доверие?

Гость: Алексей Марков
•⁠ ⁠советник по коммуникативным стратегиям 
•⁠ ⁠готовит руководителей и коллективы к выступлениям 
•⁠ ⁠старший преподаватель ГИТИС 12 лет 
•⁠ ⁠автор книги «Красивая речь. Как перестать бояться публичных выступлений»"
d190218d-e87e-4637-9803-0459ab903d5d,"KA-VO #4 Фу, Богдан! / Часть 2","С каждым выпуском становится всё хуже, но выкидывать такую мякотку было бы преступлением.

Наш телеграм-канал https://t.me/kavo_podcast

Подкаст Дмитрия https://anchor.fm/howmygrandpasaid

Телеграм-канал Дмитрия https://t.me/jaykee42"
16d793a8-c74c-475b-a409-728779936e7c,КРИТИЧЕСКОЕ МЫШЛЕНИЕ,"О его важности в наше время и как его отращивать)) про инфоцыган и немножко про сон

Инстаграм подкаста: https://instagram.com/syr_i_zefir
Мы в инстаграм:
Маша: https://instagram.com/masha_decabrist
Вика: https://instagram.com/sheroneatworld"
c2fadd3b-3ade-414a-89cc-5795b0734f20,"Азат Бикбулатов - Директор футбольной школы НУБК, г Новый Уренгой","1. 2:30 - О госте
2. 10:45 - Азат Бикбулатов скандалист?

3. 14:00 - Вадим Яшин ТОП.

4. 16:20 - Футзал до и после РФС.

5. 21:00 - О игре в штатах.

6. 29:08 - Переход в детский спорт.

7. 33:05 - Конкуренция с брендами.

8. 37:08 - В 14 лет закончил с футболом.

9. 46:22 - Тренируешь так, как тренировали тебя?

10. 47:32 - Футбол ушел с"
b76c0b64-e5ef-4560-a763-087173632f72,№163 - Идём на 2024 круг,"Сундуки всё таки разрешили открывать в Китае

Твич опять запретил 18+ стримы

SpaceX запустил спутники с прямой связью с телефонами

Hyperloop закрылась

Впечатления от DLC: Horizon Burning Shores"
30ea3b77-0e64-411e-84db-d7c8ffbc982a,Карьерный путь,Как найти своё призвание? Какие ошибки мы допускали на старте карьеры? На что обратить внимание при выборе хорошей компании? Ответы в новом выпуске
432497f4-4fa8-48c5-a97a-d2e394f522c2,7.0. Таланты как инструмент. обсуждение,"Психология Души.
Психология в гармонии с Мирозданием"
b28a7bca-d506-48dc-b33c-f71ec67dd88f,Дмитрий Сосунов – Исполнительный директор розничной сети Л'Этуаль,"Дмитрий Сосунов – Исполнительный директор розничной сети Л'Этуаль

Сегодня поговорим на темы:

– фультиформатность в ритейле;

– интерес и горизонтальные связи;

– 2 вещи которые решают все проблемы бизнес-процессов;

– нет времени объяснять срочно учите английский;

– про дохлую лошадь;

– что такое мягкий контроль;

– продюсерство как драйвер"
a920a495-4ebe-46d5-b645-4c4d54cbb5f4,Клонированный турист из будущего запретил жестокость в играх,"Таймкоды:
00:00 - Хайлайты и темы выпуска


01:00 - Как изменятся путешествия в будущем? Прогноз EasyJet


17:24 - Сингапур повышает свою привлекательность для туристов


23:48 - CEO Uber добровольно пошел на понижение до водителя


33:31 - Почему стоит перепроверять информацию?


38:59 - Генетика, клонирование и ежедневная смерть


46:53"
06824410-5fb8-4a57-87dd-bbc97769279f,"Чем заменить ушедшие технобренды — Сергей Вильянов, Технодзен","С начала специальной военной операции из России ушло большое количество технобрендов. Вместе с Сергеем Вильяновым обсуждаем, все ли так плохо на технологическом рынке и существуют ли реальные альтернативы технике, которая перестала продаваться в России"
038289bf-e11e-45be-9d49-e3c28cf923f4,[עושים פוליטיקה] כשהפלסטינים אומרים לא – למה הם מתכוונים?,"הפעם ננסה להבין מה אנחנו מפספסים בקריאת מפת המזרח התיכון: איך משפיעים עלינו קרבות השיעים והסונים, ומדוע המגעים עם שכנינו בשנים האחרונות הפכו לשיח של חירשים. צבי יחזקאלי, פרשן חדשות 13 לענייני העולם הערבי, ייקח אותנו לסיבוב במזרח התיכון ויכניס אותנו אל מאחורי דלתות המשא ומתן.

האזנה נעימה!


קישור לספר ""RISE AND KILL FIRST"" באמזון - https://www.amazon.com/Rise-Kill-First-Targeted-Assassinations/dp/1400069718"
95fde431-021f-4cae-9b4f-906267faa326,Выпуск 1. Выгорание в НРИ.,"Выгорание — это состояние, которое может настигнуть как мастеров, так и игроков в ролевых играх. Потеря вдохновения, чувство обязанностей вместо удовольствия, эмоциональная усталость — всё это может поставить под угрозу даже самую сплочённую игровую группу. В этом эпизоде мы говорим о том, как распознать выгорание на ранних стадиях, какие"
c7cbd39a-f849-4c00-ba21-a7c5efe78db4,Выпуск 5,"Онлайн образование

Крипта

Еврокубки

Хоккей

Российские спортсмены"
6cbc4cae-6991-47a1-ac3b-584239c95aad,За ск()бками. Эпизод 1: Осознанный подход в обучении — активное и пассивное обучение,"Мы исследуем свой привычный способ учиться и находим приемы, как делать это лучше.

В первом эпизоде:


❓Делать сразу или сначала научиться

❓Когда обучение становится стратегией

❓Чем грешат неофиты, и кто тут бедный котик

❓Какой самый эффективный способ обучения


Сообщество ВСмысле: https://vsmysle.spb.ru/

Подписывайтесь на нас в соцсетях:"
1d559ce2-2e02-4165-af9d-4c83ea402272,"""Я не буду так работать“: честный разговор о поколении Z в гостиничном бизнесе","Это эпизод про конфликт поколений, который на самом деле — не конфликт, а обновление системы. Зумеры не хотят «терпеть», не верят в вертикаль ради вертикали и ждут от работодателя совсем другого опыта.


Мы с Юлией Новиковой, экспертом по коммуникациям и архитектором сообществ, обсуждаем, как выглядит здоровая работа с поколением Z — от постановки"
fd0c8272-3813-4d00-897c-bcd7fd36cb7e,В контексте Нового года,"Пока все украшают елку и нарезают салаты в канун Нового 2024 года, резиденты подкаста Tomorrow started Илья Чернявский, Евгений Поликарпов и Иван Химий собрались вместе чтобы обсудить предстоящий праздник, а также вспомнить личные традиции и дать напутствия слушателям.

Видео-версия: https://youtu.be/mo9eoyWPoMo

Темы подкаста:

- Как важно"
05d95462-5a15-4f54-858b-08453636398e,функции спорта,Делимся опытом в осознании себя
6c6361b9-2c4a-478b-af69-4796c8b71199,"Про религию, внезапную смерть и драки","Подкасты этого паблика - не самое частое явления, как многие успели заметить.


Но мы вернулись! Да не одни, а с гостями - дьякон отец Вячеслав посетил наш скромный лофт. Что обсуждали и читали жители Кузбасса на прошлой неделе, откуда берутся святые мыши, какое кино посмотреть, отчего плачет священник, почему стоит сходить на выставку Айвазовского"
bac6dd33-efe5-4e60-b422-6ede6fa3cab5,Эпизод 3. Рома Жовтис | Практик,"Рома за свою жизнь прошел множество ретритов, практиковал йогу снов и осознанные сновидения.
Помимо этого мы поговорили примерно обо всем, но в том числе: о пути Ромы и его работах, семье, взаимодействии с материальным и духовным миром."
84e07791-d127-4289-a4eb-1386d797477b,"Медитативная Практика ""Готовность к Переменам""","Данная практика поможет вам создать внутреннюю готовность к переменам в вашей жизни.   

Вы сможете почувствовать себя более открытым и свободным, продуктивным и успешным, и в целом более счастливым человеком.    

Любой день может стать хорошим, если мыслить позитивно и быть открытым к переменам и превращать их в своих помощников…  

Перемены"
ac78706b-e4d7-42be-8f79-e35431d2130a,Что работает на маркетплейсах: подкаст или быстрые деньги?,"Подкаст о маркетплейсах, бизнесе и реальных историях селлеров. В этом выпуске Святослав говорит с Виталием — топ-селлером с опытом более 3 лет и выручкой 30+ млн ₽. Говорим о входе на маркетплейсы, выгорании, построении бренда, китайских поставках, алгоритмах, судебках и о том, зачем вообще этим заниматься.   Ведущий: Святослав — предприниматель,"
710a3cd5-b185-43ae-947c-e93ddfbb0cdf,Плавный врыв в год синего тигра,"Неспешный классический (как роман из школьной программы) выпуск, в котором мы делимся асинхронным опытом проведения январских праздников, вспоминаем минуты славы времён детской самодеятельности, обсуждаем ощущения от громких медиапремьер последних месяцев, а также вступаем в кунг-фу схватку за честь и достоинство новой Матрицы."
aa827e96-a9b6-4194-bc8f-d0e6067ba9d9,Как пережить Осеннюю хандру и не завалить Сессию,"Доброго времени суток, возобновляем подкаст о Молодых специалистах, и сегодня поговорим о том, как пережить Осеннюю хандру и подготовиться к сдаче экзаменов и зимней сессии. Разговор заведем о личных восприятиях, обстановки вовремя экзаменов и как проходит отчетный период в студенчестве.  Интересуемся текущими новостями, делимся опытом, рассказываем"
e097fb4a-a4ad-4911-9c36-7a898ac8a28a,Дмитрий ГОРДОН: все конфликты на Олимпиаде и российский допинг,"Известный украинский интервьюер и телеведущий Дмитрий Гордон в очередном выпуске ФАК.Подкаста высказал мнение о всех скандальных событиях на прошедшей Олимпиаде в Токио, отношениях России и Украины (как всегда), Моргенштерне, Гном Гномыче и, разумеется, поговорили о кадыках.

ТАЙМКОДЫ:

0:00 — Тизер

0:35 — Не переборщили ли в WADA с наказанием"
75a63f10-73dc-46a1-8ca5-76a35b9ecab8,"2 выпуск 1 сезона - ""О донорстве костного мозга с экспертом""","Гостем 2-го выпуска подкаста Российского Красного Креста по донорству стала Ахремцова Александра - ведущий специалист отдела развития донорства НМИЦ Гематологии Минздрава России.
В этом выпуске обсудим важность донорства костного мозга:

- Как происходит процедура сдачи костного мозга (стволовых клеток).

- Насколько безопасно для здоровья"
21557810-043d-41e6-9992-08a27de81b56,Сериал «Монастырь» с Настей Ивлеевой: комментарии православного священника,"Сериал «Монастырь» с Настей Ивлеевой в главной роли - самая громкая премьера осени 2022 года. В день премьеры драму посмотрели более 250 тысяч подписчиков «Кинопоиска» – больше не было ни у одного проекта онлайн-платформы за всю её историю. В сериале много сцен из церковной жизни, значение и содержание которых мы обсудим сегодня в прямом эфире"
b1af12b3-126d-4a4c-8b77-eeac7d06fd8e,🎧ПОДслушай | Выпуск 1: Аминова Элина Камсулловна,"всем привет! мы готовы представить вам наш новый проект — подкаст с преподавателями и не только Тобольского педагогического института — ПОДслушай.


это шанс услышать, казалось бы, знакомых вам педагогов и одногруппников в неформальной обстановке.


наш первый гость — Аминова Элина Камсулловна, заместитель руководителя отделения среднего профессионального"
574b2931-1559-4f9c-85c4-3123642c78bb,ВВП #002: Ваня устроился на работу / ГОЛАЯ женщина на пляжах мира / ВСЕ НОВОСТИ О НАШЕЙ ЖИЗНИ.,"Встретившись вечером за бокалом воды, двое друзей решили записать подкаст, поделившись с миром своими мыслями и переживаниями.
Добро пожаловать на наш совместный ""Влад-Ваня Подкаст""."
d97f4f53-96b8-4f19-bf07-7f948626d21d,AG TECH Podcast | Выпуск #13 | Алексей Кушнерев - Руководитель проектов отдела аналитики,"Добро пожаловать в AG TECH Podcast – ваше уникальное путешествие на волне новых возможностей в захватывающий мир информационных технологий вместе с командой профессионалов IT-компании AG TECH.


Представляем вашему вниманию 13-й эпизод #AGTechKzPodcast, героем которого стал руководитель проектов отдела аналитики #AGTechKz Алексей Кушнерев."
39c0fced-3d29-43fa-85e9-f68fc086f717,"Подкаст Напильник 32 - Дмитрий Чинякин, тележурналистика в регионах, безысходность и хтонь","В гостях у ""Напильника"" Дмитрий Чинякин - тележурналист. Говорим о переездах, региональной журналистике и выживании в России. И, кажется, приходим к не утешительным выводам.


Подкаст ""Напильник"" - проект творческой группы из Новокузнецка. Николай Алешин - музыкант, композитор (это его музыка звучит во всех выпусках подкаста), Вадим Майданов"
d193b090-41bc-4858-82a1-59dd822c10e1,Шоу Час с Алиной Ярославовной - О речевом воздействии,Философская программа о студенческих проблемах
6bbd4dbf-d5a3-465a-997b-6bb23cfbf4a3,Разговор с онкопсихологом,"Психологическое состояние становится невероятно хрупким, если сталкиваешься с раком. В этот период так важно бережно и аккуратно поддерживать человека, которому предстоит пройти нелегкий путь. Но этот путь вместе с онкопациентом проходят и близкие люди, которые тоже нуждаются в психологической помощи.

В первом выпуске подкаста «Возьмемся"
1ade30af-f12f-4119-b3b0-9230f6f0c7ce,"2: С музыкантом, о музыке и ""не музыкантах""","Музыкальный выпуск, с приглашенным гостем, который сам является композитором электронной музыки. Разобрали откуда берет начало электронная музыка, как эволюционировала музыка, как таковая, и что несут нынешние кумиры в своих песнях.
Приглашенный гость Siberian Bear : https://music.yandex.ru/artist/16756301"
c245f8a8-488e-4647-b658-74d3ccd9c97c,Особенности создания контента в 2023🧑‍💻,"Тайм-коды:


0:20 - Наши любимые эксперты❤️‍🔥

3:00 - Тема выпуска: Особенности создания контента в 2023 году

4:45 - Как использовать нейросети в бизнесе?

12:10 - Может ли искусственный интеллект заменить человека?

21:45 - Нейросети позволят повысить продуктивность компании🔥

26:55 - Лайфхак от Насти: Как создавать и адаптировать контент"
0fe3ec9c-b4e8-4e77-bf7d-1732fd040fa9,Обзор на Евровидение - 2025: наше честное мнение обо всём,Обсуждаем всё от костюмов ведущих до результатов конкурса
375296e5-135e-41c8-a667-2988705b1708,"Медвежий рынок, криптовалюта падает. Как с этим жить и как работать?","В подкасте раскрыли тему медвежьего рынка, обсудили куда инвестировать и как правильно это делать! О трейдинге, p2e, инвестициях в криптовалюту!

Наши социальные сети:
Тг канал 

Тг чат 

Ютуб канал 

По сотрудничеству писать в телеграм @mark_gltd"
6f5d1c6d-2251-4c14-b371-5fb9f5df51f2,#подкаст с врачом-педиатром Лизой Нагорской,"Разговор с врачом-педиатром Лизой Нагорской.


Это мой третий и очень полезный подкаст с врачом @dr.nagorskaya о том, как не надо лечить детей, на что стоит обратить внимание при поиске педиатра, и конечно разберем ставшее очень хайповым понятие ДОКМЕД. Доктор Лиза Нагорская расскажет о своей онлайн-школе «Медикум» работающей по принципам"
22c08ab8-f985-4cc3-bcb4-2cb61969df38,"Будущее influence-маркетинга: CPA, амбассадоры и тренды 2025 года","Подкаст про influence-маркетинг ""Вадим, где блогеры?"" от основателя платформы Influencio. В гостях influence-маркетолог Венера Ёлкина."
40aa68e1-05ad-44c1-95a3-196397064d4c,"Больше отдыхаем, не просим разрешения и живём в кайф. Размазанный выпуск.","Привет!

Мы с Полиной поговорили третий раз:

обсуждаем новое за 2 недели - компутеры и мама переезжает в Хабаровск

больше отдыхаем - даже когда кажется, что отдыхать не особо и нужно

не просим разрешения обсуждать психологию

Паша делится постами и подкастами, которые посмотрел и послушал, хотя сам прочитал одну книгу за год

живём в кайф"
a0983946-54d0-43d3-bb41-558d337c6918,09 Изменения отношения ко греху,"Серия проповедей ""Возрождение""
Вячеслав Журавлев

Церковь Евангельских христиан-баптистов Ульяновск"
ad2333eb-42d4-481b-9e31-5df81b883228,Максим и Ольга Платоновы (интервью),"В первые в эфире передачи Совет Да Любовь семейная пара! Очень харизматичные и яркие Ольга и Максим расскажут нашей Ведущей Елене Макота (https://www.instagram.com/makota_female/) о семейных отношениях.

 Платонов Максим (https://instagram.com/maxplatonov54) - владелец строительного бизнеса, участник проекта Королевские Игры С Мужским Характером"
50133269-c111-4a8c-98a9-7bd0e1b72e43,ПроРотор: в «РОТОРЕ» некому играть,"Обсудили с Евгением Калининым ситуацию с игроками в Волгоградском футбольном клубе «РОТОР» за неделю до официального появления «РОТОРА» в РПЛ. Непонятно, почему руководство клуба, в частности, Андрей Рекечинский, и тренер команды Александр Хацкевич не бегают с криками как тренер «Химок» Сергей Юран. А делают вид, что всё хорошо...⠀

Подписывайтесь"
59c8e178-4b1e-4a29-a5a5-8d82799aa38c,"WhatsApp, Макс и будущее цифровой конфиденциальности","# Мессенджеры, приватность и цифровое будущее России


Возможный запрет WhatsApp в России и появление нового отечественного мессенджера ""Макс"" - что ждет пользователей в 2025 году?

В этом насыщенном выпуске мы погружаемся в горячие темы цифровой коммуникации. Обсуждаем острый вопрос возможной блокировки WhatsApp в России и анализируем, почему"
de4f76cd-d935-4b24-8406-32db929c40bd,Просто подкаст выпуск №18,"Отдохнувшие и бодрые Влад и Стас рассказывают про музыкальные фестивали, новинки супергеройского кино и еще много много всего интересного!"
56b20f12-7e43-47a7-b53e-7b000e45aca9,"С Пивком Покатит: Выпуск #13 «Пастор» | Религия Сургута, оскорбление верующих, реабилитация","Протестантский пастор Денис Шмыков в новом выпуске подкаста «С Пивком Покатит». Говорим о вере, о сетках, о протестантах в России и реабилитации при церкви.


0:00​ Погнали!

0:53​ Протестанты - это секта?

04:47​ Протестантизм в России [Сургуте]

10:22​ В чём отличие от других христиан?

12:13​ Про иерархию

15:59​ Частные истории

24:05​"
b3720359-2e73-4053-9272-7f3f0ce94da1,"Из «путяги» сделать Гарвард: как зарабатывать в образовании? | Михаил Сумбатян, IThub | ГРИБАНОВ","Когда речь заходит об образовательном бизнесе, многие воспринимают его как социальный проект. Но что на самом деле скрывается за этим? Как устроен образовательный бизнес и можно ли заработать на образовании? Как создать такую систему обучения IT специалистов, чтобы крупные компании сами выстраивались в очередь за вашими выпускниками?


В этом"
6ef893cd-2ef0-4931-a86f-7fa5b344a2e7,Разговор об осознанном выборе жизни,"Привет!
На связи Павел Ерофеев. Я презентую пилотный выпуск подкаста, в котором я и мой товарищ, рассуждаем на интересные и актуальные темы, связанные с нашей жизнью. Осознанность, собственное место в жизни, самоопределение. Этот выпуск не является завершённым, лишь малой частью того, о чем мы ведём диалог. Всё-таки жизнь - интересная и насыщенная"
aad954e9-73b7-4dee-8761-04a232ec4e32,К доске пойдет учитель анлийского,"В первом выпуске подкаста «К доске пойдет» преподаватель английского Аня отвечает на наболевшие вопросы: почему мы учим английский годами, но не говорим на нем, что делать, если у тебя русский акцент и можно ли выучить английский смотря любимые сериалы вместо зубрежки."
fc7c171f-9a83-44d1-9367-073742f2828e,Андрей Буташин: психически здоровый человек ≠ деятель искусства?,"Новый гость. Новое название. Короче говоря, подкаст [суггестивно] начался. Как работает творчество с точки зрения психологии. Что такое психология с позиции онтологии. И как наши состояния порождают философские концепции. Обо всём этом поговорим с Андреем Буташиным — клиническим психологом и участником группы idst"
beaaaf84-83b6-467d-a152-4462084a20df,Алексей Марков: как инвестировать и жить в удовольствие,"В новом выпуске подкаста «Инвестиции в будущее» мы говорим с Алексеем Марковым — экономистом, инвестором, бизнес-ангелом, автором бестселлера «Хулиномика» и ещё ряда книг о финансах и криптовалютах.


Алексей более 20 лет на бирже, кандидат экономических наук, предприниматель и музыкант, сыгравший 150 концертов по всему миру. Он умеет рассказывать"
5c85157a-fa05-46ff-be43-0945c553a911,"ArtGamePodcast, выпуск 0. Мультиплеер как инструмент погружения в историю","В нулевом выпуске мы взглянем на мультиплеер в видеоиграх с необычной стороны. Что, если коллективная игра - это не только веселое развлечение и расширение геймплея, но и художественный прием, который служит нарративу? Мы порассуждаем об этом и приведем в пример несколько игр, где мультиплеер стал неотъемлемой частью сюжета, погружения и смысла"
d545fab4-1d73-495c-9cde-bcd533191f03,Индикатор счастья в Узбекистане,Самые неактуальные новости Узбекистана и не только
